2016-07-23 08:50:06,98732.31
2016-07-23 08:55:05,98732.24
2016-07-23 09:00:19,98732.18
2016-07-23 09:05:04,98732.12
2016-07-23 09:10:05,98732.03
2016-07-23 09:15:14,98731.97
2016-07-23 09:20:05,98731.93
2016-07-23 09:25:05,98731.86
2016-07-23 09:30:17,98731.79
2016-07-23 09:35:06,98731.70
2016-07-23 09:40:06,98731.63
2016-07-23 09:45:21,98731.50
2016-07-23 09:50:07,98731.37
2016-07-23 09:55:08,98731.16
2016-07-23 10:00:10,98730.93
2016-07-23 10:05:05,98730.68
2016-07-23 10:10:18,98730.44
2016-07-23 10:15:05,98730.22
2016-07-23 10:20:06,98729.95
2016-07-23 10:25:06,98729.77
2016-07-23 10:30:05,98729.53
2016-07-23 10:35:13,98729.25
2016-07-23 10:40:04,98728.94
2016-07-23 10:45:06,98728.63
2016-07-23 10:50:16,98728.31
2016-07-23 10:55:13,98727.98
2016-07-23 11:00:04,98727.68
2016-07-23 11:05:11,98727.36
2016-07-23 11:10:07,98727.01
2016-07-23 11:15:04,98726.70
2016-07-23 11:20:13,98726.35
2016-07-23 11:25:05,98726.01
2016-07-23 11:30:05,98725.68
2016-07-23 11:35:18,98725.32
2016-07-23 11:40:04,98724.98
2016-07-23 11:45:06,98724.65
2016-07-23 11:50:04,98724.27
2016-07-23 11:55:04,98723.94
2016-07-23 12:00:14,98723.56
2016-07-23 12:05:10,98723.21
2016-07-23 12:10:05,98722.84
2016-07-23 12:15:16,98722.58
2016-07-23 12:20:05,98722.29
2016-07-23 12:25:10,98721.94
2016-07-23 12:30:04,98721.56
2016-07-23 12:35:05,98721.23
2016-07-23 12:40:12,98720.88
2016-07-23 12:45:05,98720.62
2016-07-23 12:50:05,98720.45
2016-07-23 12:55:08,98720.03
2016-07-23 13:00:06,98719.94
2016-07-23 13:05:05,98719.76
2016-07-23 13:10:10,98719.67
2016-07-23 13:15:06,98719.53
2016-07-23 13:20:05,98719.50
2016-07-23 13:25:15,98719.40
2016-07-23 13:30:09,98719.00
2016-07-23 13:35:06,98718.75
2016-07-23 13:40:17,98718.39
2016-07-23 13:45:05,98718.13
2016-07-23 13:50:11,98717.78
2016-07-23 13:55:06,98717.55
2016-07-23 14:00:04,98717.38
2016-07-23 14:05:13,98717.31
2016-07-23 14:10:04,98716.96
2016-07-23 14:15:07,98716.57
2016-07-23 14:20:05,98716.42
2016-07-23 14:25:05,98716.33
2016-07-23 14:30:09,98716.30
2016-07-23 14:35:06,98716.02
2016-07-23 14:40:08,98715.65
2016-07-23 14:45:04,98715.38
2016-07-23 14:50:08,98715.13
2016-07-23 14:55:07,98715.03
2016-07-23 15:00:07,98714.95
2016-07-23 15:05:06,98714.84
2016-07-23 15:10:04,98714.57
2016-07-23 15:15:11,98714.36
2016-07-23 15:20:06,98714.27
2016-07-23 15:25:05,98714.00
2016-07-23 15:30:14,98713.88
2016-07-23 15:35:07,98713.85
2016-07-23 15:40:07,98713.84
2016-07-23 15:45:05,98713.70
2016-07-23 15:50:05,98713.63
2016-07-23 15:55:10,98713.42
2016-07-23 16:00:05,98713.20
2016-07-23 16:05:06,98713.03
2016-07-23 16:10:19,98712.85
2016-07-23 16:15:08,98712.86
2016-07-23 16:20:06,98712.86
2016-07-23 16:25:22,98712.84
2016-07-23 16:30:05,98712.87
2016-07-23 16:35:05,98712.88
2016-07-23 16:40:17,98712.85
2016-07-23 16:45:08,98712.84
2016-07-23 16:50:05,98712.80
2016-07-23 16:55:19,98712.81
2016-07-23 17:00:09,98712.83
2016-07-23 17:05:08,98712.82
2016-07-23 17:10:06,98712.85
2016-07-23 17:15:05,98712.81
2016-07-23 17:20:10,98712.81
2016-07-23 17:25:04,98712.84
2016-07-23 17:30:05,98712.83
2016-07-23 17:35:20,98712.87
2016-07-23 17:40:07,98712.84
2016-07-23 17:45:06,98712.83
2016-07-23 17:50:08,98712.86
2016-07-23 17:55:06,98712.85
2016-07-23 18:00:16,98712.89
2016-07-23 18:05:05,98712.89
2016-07-23 18:10:06,98712.90
2016-07-23 18:15:18,98712.96
2016-07-23 18:20:15,98712.97
2016-07-23 18:25:06,98713.03
2016-07-23 18:30:13,98713.05
2016-07-23 18:35:05,98713.08
2016-07-23 18:40:04,98713.17
2016-07-23 18:45:16,98713.21
2016-07-23 18:50:05,98713.29
2016-07-23 18:55:05,98713.35
2016-07-23 19:00:21,98713.39
2016-07-23 19:05:06,98713.48
2016-07-23 19:10:07,98713.53
2016-07-23 19:15:23,98713.60
2016-07-23 19:20:06,98713.67
2016-07-23 19:25:16,98713.69
2016-07-23 19:30:04,98713.77
2016-07-23 19:35:06,98713.81
2016-07-23 19:40:18,98713.86
2016-07-23 19:45:04,98713.93
2016-07-23 19:50:13,98713.95
2016-07-23 19:55:28,98714.03
2016-07-23 20:00:06,98714.08
2016-07-23 20:05:15,98714.11
2016-07-23 20:10:30,98714.19
2016-07-23 20:15:08,98714.22
2016-07-23 20:20:10,98714.30
2016-07-23 20:25:26,98714.37
2016-07-23 20:30:12,98714.40
2016-07-23 20:35:13,98714.49
2016-07-23 20:40:28,98714.55
2016-07-23 20:45:07,98714.62
2016-07-23 20:50:17,98714.69
2016-07-23 20:55:33,98714.73
2016-07-23 21:00:05,98714.81
2016-07-23 21:05:19,98714.87
2016-07-23 21:10:07,98714.92
2016-07-23 21:15:13,98714.98
2016-07-23 21:20:29,98715.02
2016-07-23 21:25:04,98715.09
2016-07-23 21:30:16,98715.14
2016-07-23 21:35:07,98715.17
2016-07-23 21:40:09,98715.24
2016-07-23 21:45:24,98715.29
2016-07-23 21:50:04,98715.34
2016-07-23 21:55:11,98715.40
2016-07-23 22:00:27,98715.44
2016-07-23 22:05:05,98715.50
2016-07-23 22:10:07,98715.56
2016-07-23 22:15:23,98715.63
2016-07-23 22:20:09,98715.69
2016-07-23 22:25:09,98715.74
2016-07-23 22:30:24,98715.82
2016-07-23 22:35:05,98715.88
2016-07-23 22:40:14,98715.94
2016-07-23 22:45:30,98716.01
2016-07-23 22:50:05,98716.06
2016-07-23 22:55:16,98716.13
2016-07-23 23:00:10,98716.18
2016-07-23 23:05:10,98716.23
2016-07-23 23:10:25,98716.28
2016-07-23 23:15:08,98716.33
2016-07-23 23:20:12,98716.39
2016-07-23 23:25:07,98716.44
2016-07-23 23:30:06,98716.48
2016-07-23 23:35:21,98716.54
2016-07-23 23:40:11,98716.59
2016-07-23 23:45:08,98716.64
2016-07-23 23:50:24,98716.69
2016-07-23 23:55:07,98716.74
2016-07-24 00:00:05,98716.80
2016-07-24 00:05:19,98716.85
2016-07-24 00:10:06,98716.90
2016-07-24 00:15:06,98716.95
2016-07-24 00:20:22,98717.00
2016-07-24 00:25:05,98717.07
2016-07-24 00:30:11,98717.13
2016-07-24 00:35:26,98717.19
2016-07-24 00:40:07,98717.25
2016-07-24 00:45:13,98717.31
2016-07-24 00:50:06,98717.38
2016-07-24 00:55:06,98717.44
2016-07-24 01:00:22,98717.50
2016-07-24 01:05:05,98717.57
2016-07-24 01:10:09,98717.63
2016-07-24 01:15:05,98717.69
2016-07-24 01:20:05,98717.75
2016-07-24 01:25:18,98717.81
2016-07-24 01:30:07,98717.87
2016-07-24 01:35:07,98717.91
2016-07-24 01:40:20,98717.97
2016-07-24 01:45:06,98718.02
2016-07-24 01:50:08,98718.07
2016-07-24 01:55:16,98718.12
2016-07-24 02:00:07,98718.17
2016-07-24 02:05:05,98718.22
2016-07-24 02:10:18,98718.28
2016-07-24 02:15:08,98718.33
2016-07-24 02:20:07,98718.38
2016-07-24 02:25:23,98718.43
2016-07-24 02:30:04,98718.48
2016-07-24 02:35:09,98718.55
2016-07-24 02:40:04,98718.61
2016-07-24 02:45:05,98718.67
2016-07-24 02:50:19,98718.75
2016-07-24 02:55:06,98718.80
2016-07-24 03:00:05,98718.86
2016-07-24 03:05:21,98718.93
2016-07-24 03:10:05,98718.99
2016-07-24 03:15:15,98719.05
2016-07-24 03:20:05,98719.11
2016-07-24 03:25:05,98719.16
2016-07-24 03:30:17,98719.21
2016-07-24 03:35:33,98719.26
2016-07-24 03:40:06,98719.31
2016-07-24 03:45:13,98719.36
2016-07-24 03:50:04,98719.41
2016-07-24 03:55:06,98719.46
2016-07-24 04:00:15,98719.52
2016-07-24 04:05:06,98719.57
2016-07-24 04:10:05,98719.62
2016-07-24 04:15:20,98719.68
2016-07-24 04:20:05,98719.73
2016-07-24 04:25:06,98719.80
2016-07-24 04:30:22,98719.87
2016-07-24 04:35:05,98719.92
2016-07-24 04:40:15,98719.99
2016-07-24 04:45:05,98720.05
2016-07-24 04:50:05,98720.11
2016-07-24 04:55:18,98720.18
2016-07-24 05:00:10,98720.22
2016-07-24 05:05:11,98720.28
2016-07-24 05:10:27,98720.34
2016-07-24 05:15:06,98720.37
2016-07-24 05:20:14,98720.44
2016-07-24 05:25:29,98720.49
2016-07-24 05:30:07,98720.53
2016-07-24 05:35:09,98720.59
2016-07-24 05:40:25,98720.63
2016-07-24 05:45:11,98720.69
2016-07-24 05:50:11,98720.74
2016-07-24 05:55:27,98720.78
2016-07-24 06:00:06,98720.85
2016-07-24 06:05:16,98720.89
2016-07-24 06:10:32,98720.94
2016-07-24 06:15:07,98721.01
2016-07-24 06:20:18,98721.05
2016-07-24 06:25:06,98721.12
2016-07-24 06:30:12,98721.17
2016-07-24 06:35:27,98721.20
2016-07-24 06:40:05,98721.28
2016-07-24 06:45:14,98721.32
2016-07-24 06:50:06,98721.36
2016-07-24 06:55:08,98721.42
2016-07-24 07:00:24,98721.44
