2016-08-01 00:00:07,98620.92
2016-08-01 00:05:12,98620.99
2016-08-01 00:10:28,98621.03
2016-08-01 00:15:05,98621.11
2016-08-01 00:20:08,98621.17
2016-08-01 00:25:23,98621.20
2016-08-01 00:30:05,98621.28
2016-08-01 00:35:10,98621.32
2016-08-01 00:40:25,98621.35
2016-08-01 00:45:04,98621.43
2016-08-01 00:50:15,98621.46
2016-08-01 00:55:30,98621.50
2016-08-01 01:00:06,98621.58
2016-08-01 01:05:17,98621.61
2016-08-01 01:10:10,98621.66
2016-08-01 01:15:10,98621.72
2016-08-01 01:20:26,98621.76
2016-08-01 01:25:07,98621.81
2016-08-01 01:30:13,98621.86
2016-08-01 01:35:05,98621.91
2016-08-01 01:40:07,98621.95
2016-08-01 01:45:22,98622.02
2016-08-01 01:50:05,98622.08
2016-08-01 01:55:09,98622.12
2016-08-01 02:00:24,98622.21
2016-08-01 02:05:08,98622.27
2016-08-01 02:10:06,98622.30
2016-08-01 02:15:20,98622.40
2016-08-01 02:20:06,98622.44
2016-08-01 02:25:07,98622.49
2016-08-01 02:30:23,98622.58
2016-08-01 02:35:06,98622.61
2016-08-01 02:40:11,98622.66
2016-08-01 02:45:27,98622.73
2016-08-01 02:50:05,98622.75
2016-08-01 02:55:13,98622.82
2016-08-01 03:00:07,98622.87
2016-08-01 03:05:07,98622.91
2016-08-01 03:10:23,98622.97
2016-08-01 03:15:06,98623.01
2016-08-01 03:20:09,98623.06
2016-08-01 03:25:05,98623.12
2016-08-01 03:30:06,98623.17
2016-08-01 03:35:19,98623.23
2016-08-01 03:40:08,98623.29
2016-08-01 03:45:05,98623.36
2016-08-01 03:50:21,98623.42
2016-08-01 03:55:07,98623.47
2016-08-01 04:00:05,98623.54
2016-08-01 04:05:16,98623.59
2016-08-01 04:10:08,98623.66
2016-08-01 04:15:05,98623.72
2016-08-01 04:20:19,98623.74
2016-08-01 04:25:09,98623.82
2016-08-01 04:30:08,98623.86
2016-08-01 04:35:23,98623.89
2016-08-01 04:40:05,98623.97
2016-08-01 04:45:10,98624.00
2016-08-01 04:50:05,98624.04
2016-08-01 04:55:06,98624.12
2016-08-01 05:00:20,98624.14
2016-08-01 05:05:07,98624.19
2016-08-01 05:10:06,98624.26
2016-08-01 05:15:22,98624.30
2016-08-01 05:20:05,98624.35
2016-08-01 05:25:16,98624.41
2016-08-01 05:30:05,98624.45
2016-08-01 05:35:06,98624.50
2016-08-01 05:40:18,98624.57
2016-08-01 05:45:33,98624.64
2016-08-01 05:50:05,98624.68
2016-08-01 05:55:13,98624.76
2016-08-01 06:00:04,98624.82
2016-08-01 06:05:07,98624.85
2016-08-01 06:10:16,98624.94
2016-08-01 06:15:05,98624.99
2016-08-01 06:20:06,98625.02
2016-08-01 06:25:20,98625.09
2016-08-01 06:30:06,98625.10
2016-08-01 06:35:07,98625.15
2016-08-01 06:40:23,98625.21
2016-08-01 06:45:06,98625.22
2016-08-01 06:50:16,98625.28
2016-08-01 06:55:06,98625.32
2016-08-01 07:00:05,98625.34
2016-08-01 07:05:18,98625.40
2016-08-01 07:10:08,98625.42
2016-08-01 07:15:12,98625.45
2016-08-01 07:20:28,98625.51
2016-08-01 07:25:05,98625.52
2016-08-01 07:30:14,98625.54
2016-08-01 07:35:30,98625.55
2016-08-01 07:40:06,98625.54
2016-08-01 07:45:10,98625.53
2016-08-01 07:50:26,98625.53
2016-08-01 07:55:07,98625.55
2016-08-01 08:00:12,98625.59
2016-08-01 08:05:28,98625.59
2016-08-01 08:10:06,98625.63
2016-08-01 08:15:17,98625.62
2016-08-01 08:20:33,98625.60
2016-08-01 08:25:04,98625.61
2016-08-01 08:30:19,98625.54
2016-08-01 08:35:06,98625.49
2016-08-01 08:40:13,98625.45
2016-08-01 08:45:29,98625.39
2016-08-01 08:50:06,98625.40
2016-08-01 08:55:15,98625.34
2016-08-01 09:00:07,98625.26
2016-08-01 09:05:09,98625.24
2016-08-01 09:10:25,98625.18
2016-08-01 09:15:06,98625.06
2016-08-01 09:20:11,98624.87
2016-08-01 09:25:27,98624.78
2016-08-01 09:30:10,98624.75
2016-08-01 09:35:07,98624.66
2016-08-01 09:40:22,98624.48
2016-08-01 09:45:09,98624.36
2016-08-01 09:50:09,98624.21
2016-08-01 09:55:25,98624.12
2016-08-01 10:00:06,98624.03
2016-08-01 10:05:14,98623.96
2016-08-01 10:10:29,98623.91
2016-08-01 10:15:05,98623.82
2016-08-01 10:20:16,98623.81
2016-08-01 10:25:09,98623.79
2016-08-01 10:30:09,98623.79
2016-08-01 10:35:26,98623.83
2016-08-01 10:40:06,98623.81
2016-08-01 10:45:12,98623.87
2016-08-01 10:50:07,98623.89
2016-08-01 10:55:05,98623.94
2016-08-01 11:00:21,98623.97
2016-08-01 11:05:11,98623.96
2016-08-01 11:10:08,98624.07
2016-08-01 11:15:23,98624.41
2016-08-01 11:20:07,98624.63
2016-08-01 11:25:05,98624.91
2016-08-01 11:30:19,98625.12
2016-08-01 11:35:05,98625.39
2016-08-01 11:40:06,98625.64
2016-08-01 11:45:22,98625.87
2016-08-01 11:50:05,98626.13
2016-08-01 11:55:10,98626.36
2016-08-01 12:00:25,98626.64
2016-08-01 12:05:07,98626.89
